time	V(n012)	V(n003)	V(n004)	V(n008)	V(n007)	V(n001)	V(n005)	V(n006)	V(n009)	V(n015)	V(n010)	V(n016)	V(n013)	V(n017)	V(n018)	V(n002)	V(n014)	V(n011)	I(C5)	I(C4)	I(C3)	I(C2)	I(C1)	I(L4)	I(L3)	I(L2)	I(L1)	I(I1)	I(R14)	I(R13)	I(R12)	I(R11)	I(R10)	I(R9)	I(R8)	I(R7)	I(R6)	I(R5)	I(R4)	I(R3)	I(R2)	I(R1)	I(V2)	I(V1)
0.000000000000000e+00	1.000000e+01	1.000000e+01	6.666750e+00	1.333425e+01	2.333425e+01	3.333425e+01	3.333500e+00	2.499938e-04	8.334375e-01	3.333250e+00	8.333125e-05	-2.499938e-04	1.333325e+01	3.333250e+00	-3.333500e+00	-1.000017e+01	-6.666833e+00	3.333500e+00	2.499938e-16	1.000000e-15	-2.499812e-12	-8.331875e-13	-8.331875e-13	1.000000e+00	3.333250e-01	1.666625e-01	1.666625e-01	1.000000e+00	2.664535e-16	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.333250e-01	-6.666750e-01	3.333250e-01	-2.499867e-12	1.000000e+00	3.333250e-01	3.333250e-01	-1.000000e+00	-1.000000e+00	-3.333250e-01	-3.333250e-01	-3.333250e-01
9.999999717180685e-10	1.000000e+01	1.000000e+01	6.666749e+00	1.333425e+01	2.333425e+01	3.333424e+01	3.333499e+00	2.488990e-04	8.334364e-01	3.333249e+00	8.184528e-05	-2.522344e-04	1.333325e+01	3.333248e+00	-3.333502e+00	-1.000017e+01	-6.666836e+00	3.333498e+00	-1.110238e-07	2.500000e-16	1.192087e-07	8.940676e-08	8.940676e-08	1.000000e+00	3.333250e-01	1.666625e-01	1.666625e-01	1.000000e+00	9.693271e-08	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.333248e-01	-6.666750e-01	3.333250e-01	1.145879e-07	9.999998e-01	3.333250e-01	3.333251e-01	-1.000000e+00	-1.000000e+00	-3.333251e-01	-3.333251e-01	-3.333251e-01
1.999999943436137e-09	1.000000e+01	1.000000e+01	6.666749e+00	1.333424e+01	2.333424e+01	3.333424e+01	3.333498e+00	2.471519e-04	8.334346e-01	3.333247e+00	8.019197e-05	-2.537094e-04	1.333324e+01	3.333246e+00	-3.333504e+00	-1.000017e+01	-6.666837e+00	3.333496e+00	-2.960636e-07	0.000000e+00	2.384186e-07	1.192093e-07	1.192093e-07	1.000000e+00	3.333250e-01	1.666625e-01	1.666625e-01	1.000000e+00	1.218332e-07	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.333246e-01	-6.666750e-01	3.333250e-01	8.738058e-08	9.999997e-01	3.333250e-01	3.333251e-01	-1.000000e+00	-1.000000e+00	-3.333251e-01	-3.333251e-01	-3.333251e-01
3.999999886872274e-09	1.000000e+01	1.000000e+01	6.666749e+00	1.333424e+01	2.333424e+01	3.333424e+01	3.333497e+00	2.453480e-04	8.334329e-01	3.333245e+00	7.868676e-05	-2.546357e-04	1.333324e+01	3.333245e+00	-3.333505e+00	-1.000017e+01	-6.666838e+00	3.333495e+00	-3.700794e-07	0.000000e+00	1.986821e-07	1.092752e-07	1.092752e-07	1.000000e+00	3.333250e-01	1.666625e-01	1.666625e-01	1.000000e+00	1.178172e-07	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.333246e-01	-6.666750e-01	3.333250e-01	-3.875667e-10	9.999997e-01	3.333251e-01	3.333252e-01	-1.000000e+00	-1.000000e+00	-3.333252e-01	-3.333252e-01	-3.333252e-01
7.999999773744548e-09	1.000000e+01	1.000000e+01	6.666750e+00	1.333424e+01	2.333424e+01	3.333424e+01	3.333498e+00	2.470949e-04	8.334346e-01	3.333247e+00	8.032769e-05	-2.532066e-04	1.333324e+01	3.333247e+00	-3.333503e+00	-1.000017e+01	-6.666837e+00	3.333497e+00	-1.295266e-07	0.000000e+00	1.390775e-07	6.457170e-08	6.457170e-08	1.000000e+00	3.333250e-01	1.666625e-01	1.666625e-01	1.000000e+00	1.270842e-07	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.333247e-01	-6.666750e-01	3.333250e-01	3.139896e-08	9.999998e-01	3.333251e-01	3.333252e-01	-1.000000e+00	-1.000000e+00	-3.333252e-01	-3.333252e-01	-3.333252e-01
1.599999954748910e-08	1.000000e+01	1.000000e+01	6.666753e+00	1.333425e+01	2.333425e+01	3.333425e+01	3.333502e+00	2.517415e-04	8.334392e-01	3.333252e+00	8.474639e-05	-2.492438e-04	1.333325e+01	3.333251e+00	-3.333499e+00	-1.000017e+01	-6.666832e+00	3.333501e+00	9.252168e-08	0.000000e+00	1.490116e-07	7.450581e-09	7.450581e-09	1.000000e+00	3.333250e-01	1.666625e-01	1.666625e-01	1.000000e+00	1.254460e-07	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.333251e-01	-6.666750e-01	3.333250e-01	9.978057e-08	1.000000e+00	3.333250e-01	3.333251e-01	-1.000000e+00	-1.000000e+00	-3.333251e-01	-3.333251e-01	-3.333251e-01
3.199999909497819e-08	1.000000e+01	1.000001e+01	6.666758e+00	1.333425e+01	2.333426e+01	3.333426e+01	3.333505e+00	2.547661e-04	8.334423e-01	3.333255e+00	8.772632e-05	-2.463533e-04	1.333325e+01	3.333254e+00	-3.333496e+00	-1.000016e+01	-6.666830e+00	3.333504e+00	2.081670e-07	0.000000e+00	1.092752e-07	1.365940e-08	1.365940e-08	1.000000e+00	3.333250e-01	1.666625e-01	1.666625e-01	1.000000e+00	1.735334e-07	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.333254e-01	-6.666750e-01	3.333250e-01	1.131968e-07	1.000000e+00	3.333251e-01	3.333252e-01	-1.000000e+00	-1.000000e+00	-3.333252e-01	-3.333252e-01	-3.333252e-01
6.399999818995639e-08	1.000000e+01	1.000002e+01	6.666764e+00	1.333426e+01	2.333426e+01	3.333426e+01	3.333509e+00	2.572768e-04	8.334448e-01	3.333257e+00	9.002933e-05	-2.444656e-04	1.333326e+01	3.333256e+00	-3.333494e+00	-1.000016e+01	-6.666828e+00	3.333506e+00	3.770128e-07	0.000000e+00	2.011657e-07	8.506080e-08	8.506080e-08	1.000000e+00	3.333250e-01	1.666625e-01	1.666625e-01	1.000000e+00	3.617585e-07	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.333255e-01	-6.666750e-01	3.333250e-01	1.754904e-07	1.000000e+00	3.333252e-01	3.333255e-01	-1.000000e+00	-1.000000e+00	-3.333255e-01	-3.333255e-01	-3.333255e-01
1.279999963799128e-07	1.000000e+01	1.000004e+01	6.666779e+00	1.333426e+01	2.333426e+01	3.333426e+01	3.333518e+00	2.642724e-04	8.334517e-01	3.333264e+00	9.640653e-05	-2.393253e-04	1.333326e+01	3.333261e+00	-3.333489e+00	-1.000016e+01	-6.666822e+00	3.333511e+00	7.308965e-07	0.000000e+00	3.886720e-07	1.884376e-07	1.884376e-07	1.000000e+00	3.333250e-01	1.666625e-01	1.666625e-01	1.000000e+00	7.352906e-07	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.333260e-01	-6.666750e-01	3.333250e-01	3.610254e-07	1.000000e+00	3.333254e-01	3.333261e-01	-1.000000e+00	-1.000000e+00	-3.333261e-01	-3.333261e-01	-3.333261e-01
2.559999927598255e-07	1.000000e+01	1.000008e+01	6.666809e+00	1.333427e+01	2.333427e+01	3.333427e+01	3.333536e+00	2.791233e-04	8.334666e-01	3.333279e+00	1.100303e-04	-2.281556e-04	1.333327e+01	3.333272e+00	-3.333478e+00	-1.000014e+01	-6.666811e+00	3.333522e+00	1.461793e-06	0.000000e+00	7.357448e-07	3.688037e-07	3.688037e-07	1.000000e+00	3.333250e-01	1.666625e-01	1.666625e-01	1.000000e+00	1.463386e-06	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.333272e-01	-6.666750e-01	3.333250e-01	7.291317e-07	1.000000e+00	3.333257e-01	3.333272e-01	-1.000000e+00	-1.000000e+00	-3.333272e-01	-3.333272e-01	-3.333272e-01
2.047999942078604e-06	1.000000e+01	1.000064e+01	6.667218e+00	1.333443e+01	2.333442e+01	3.333443e+01	3.333792e+00	4.839473e-04	8.336715e-01	3.333484e+00	2.977901e-04	-7.452437e-05	1.333343e+01	3.333426e+00	-3.333324e+00	-9.999991e+00	-6.666658e+00	3.333675e+00	1.169832e-05	0.000000e+00	5.848784e-06	2.924547e-06	2.924547e-06	1.000000e+00	3.333250e-01	1.666625e-01	1.666625e-01	1.000000e+00	1.169800e-05	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.333426e-01	-6.666750e-01	3.333250e-01	5.848517e-06	1.000000e+00	3.333308e-01	3.333426e-01	-1.000000e+00	-1.000000e+00	-3.333426e-01	-3.333426e-01	-3.333426e-01
4.305698528566740e-04	1.000000e+01	1.013544e+01	6.765196e+00	1.337117e+01	2.337117e+01	3.337117e+01	3.395025e+00	4.945873e-02	8.826460e-01	3.382458e+00	4.521530e-02	3.672847e-02	1.337017e+01	3.370170e+00	-3.296550e+00	-9.963217e+00	-6.629884e+00	3.370421e+00	2.460393e-03	3.226516e-13	1.228758e-03	6.143793e-04	6.143793e-04	1.000000e+00	3.333279e-01	1.666640e-01	1.666640e-01	1.000000e+00	2.460393e-03	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.370171e-01	-6.666721e-01	3.333279e-01	1.228758e-03	1.000000e+00	3.345567e-01	3.370171e-01	-1.000000e+00	-1.000000e+00	-3.370171e-01	-3.370171e-01	-3.370171e-01
8.590917057712694e-04	1.000000e+01	1.026992e+01	6.862923e+00	1.340783e+01	2.340783e+01	3.340783e+01	3.456098e+00	9.829248e-02	9.314793e-01	3.431290e+00	9.003028e-02	7.350592e-02	1.340683e+01	3.406825e+00	-3.259834e+00	-9.926501e+00	-6.593168e+00	3.407078e+00	4.901987e-03	7.110320e-13	2.446513e-03	1.223257e-03	1.223257e-03	1.000000e+00	3.333340e-01	1.666670e-01	1.666670e-01	1.000000e+00	4.901987e-03	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.406825e-01	-6.666660e-01	3.333340e-01	2.446513e-03	1.000000e+00	3.357805e-01	3.406825e-01	-1.000000e+00	-1.000000e+00	-3.406825e-01	-3.406825e-01	-3.406825e-01
1.287613558685865e-03	1.000000e+01	1.040407e+01	6.960400e+00	1.344439e+01	2.344439e+01	3.344439e+01	3.517010e+00	1.469852e-01	9.801714e-01	3.479981e+00	1.347427e-01	1.102578e-01	1.344339e+01	3.443390e+00	-3.223176e+00	-9.889843e+00	-6.556509e+00	3.443645e+00	7.336480e-03	1.165141e-12	3.659113e-03	1.829556e-03	1.829556e-03	1.000000e+00	3.333434e-01	1.666717e-01	1.666717e-01	1.000000e+00	7.336480e-03	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.443390e-01	-6.666566e-01	3.333434e-01	3.659113e-03	1.000000e+00	3.370025e-01	3.443390e-01	-1.000000e+00	-1.000000e+00	-3.443390e-01	-3.443390e-01	-3.443390e-01
1.716135411600460e-03	1.000000e+01	1.053790e+01	7.057627e+00	1.348086e+01	2.348086e+01	3.348086e+01	3.577762e+00	1.955369e-01	1.028722e+00	3.528530e+00	1.793526e-01	1.469842e-01	1.347986e+01	3.479864e+00	-3.186576e+00	-9.853242e+00	-6.519909e+00	3.480124e+00	9.763872e-03	1.684979e-12	4.866557e-03	2.433279e-03	2.433279e-03	1.000000e+00	3.333560e-01	1.666780e-01	1.666780e-01	1.000000e+00	9.763872e-03	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.479864e-01	-6.666440e-01	3.333560e-01	4.866557e-03	1.000000e+00	3.382226e-01	3.479864e-01	-1.000000e+00	-1.000000e+00	-3.479864e-01	-3.479864e-01	-3.479864e-01
2.144657264515056e-03	1.000000e+01	1.067140e+01	7.154603e+00	1.351725e+01	2.351725e+01	3.351725e+01	3.638354e+00	2.439475e-01	1.077132e+00	3.576937e+00	2.238600e-01	1.836850e-01	1.351625e+01	3.516248e+00	-3.150033e+00	-9.816700e+00	-6.483366e+00	3.516513e+00	1.218416e-02	2.270546e-12	6.068847e-03	3.034423e-03	3.034423e-03	1.000000e+00	3.333719e-01	1.666859e-01	1.666859e-01	1.000000e+00	1.218416e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.516248e-01	-6.666282e-01	3.333719e-01	6.068847e-03	1.000000e+00	3.394407e-01	3.516248e-01	-1.000000e+00	-1.000000e+00	-3.516248e-01	-3.516248e-01	-3.516248e-01
2.573179117429651e-03	1.000000e+01	1.080458e+01	7.251328e+00	1.355354e+01	2.355354e+01	3.355354e+01	3.698786e+00	2.922172e-01	1.125400e+00	3.625202e+00	2.682649e-01	2.203603e-01	1.355254e+01	3.552542e+00	-3.113549e+00	-9.780215e+00	-6.446882e+00	3.552813e+00	1.459735e-02	2.921842e-12	7.265982e-03	3.632991e-03	3.632991e-03	1.000000e+00	3.333909e-01	1.666955e-01	1.666955e-01	1.000000e+00	1.459735e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.552542e-01	-6.666091e-01	3.333909e-01	7.265982e-03	1.000000e+00	3.406569e-01	3.552542e-01	-1.000000e+00	-1.000000e+00	-3.552542e-01	-3.552542e-01	-3.552542e-01
3.001700970344245e-03	1.000000e+01	1.093743e+01	7.347803e+00	1.358975e+01	2.358975e+01	3.358975e+01	3.759057e+00	3.403458e-01	1.173527e+00	3.673326e+00	3.125672e-01	2.570100e-01	1.358875e+01	3.588746e+00	-3.077122e+00	-9.743789e+00	-6.410455e+00	3.589023e+00	1.700344e-02	3.638867e-12	8.457961e-03	4.228981e-03	4.228981e-03	1.000000e+00	3.334132e-01	1.667066e-01	1.667066e-01	1.000000e+00	1.700344e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.588746e-01	-6.665868e-01	3.334132e-01	8.457961e-03	1.000000e+00	3.418711e-01	3.588746e-01	-1.000000e+00	-1.000000e+00	-3.588746e-01	-3.588746e-01	-3.588746e-01
4.954825970344245e-03	1.000000e+01	1.153158e+01	7.779389e+00	1.375175e+01	2.375175e+01	3.375175e+01	4.028637e+00	5.554504e-01	1.388620e+00	3.888398e+00	5.109113e-01	4.218330e-01	1.375075e+01	3.750751e+00	-2.913708e+00	-9.580374e+00	-6.247041e+00	3.751072e+00	2.775648e-02	3.638867e-12	1.376461e-02	6.882303e-03	6.882303e-03	1.000000e+00	3.335541e-01	1.667770e-01	1.667770e-01	1.000000e+00	2.775648e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.750752e-01	-6.664460e-01	3.335541e-01	1.376461e-02	1.000000e+00	3.473187e-01	3.750752e-01	-1.000000e+00	-1.000000e+00	-3.750752e-01	-3.750752e-01	-3.750752e-01
6.907950970344245e-03	1.000000e+01	1.210270e+01	8.194184e+00	1.390753e+01	2.390753e+01	3.390753e+01	4.287651e+00	7.618520e-01	1.595006e+00	4.094751e+00	7.017992e-01	5.816933e-01	1.390653e+01	3.906533e+00	-2.755887e+00	-9.422554e+00	-6.089220e+00	3.906918e+00	3.807335e-02	3.638867e-12	1.882189e-02	9.410944e-03	9.410944e-03	1.000000e+00	3.337580e-01	1.668790e-01	1.668790e-01	1.000000e+00	3.807335e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.906533e-01	-6.662419e-01	3.337580e-01	1.882189e-02	1.000000e+00	3.525799e-01	3.906533e-01	-1.000000e+00	-1.000000e+00	-3.906533e-01	-3.906533e-01	-3.906533e-01
8.861075970344245e-03	1.000000e+01	1.264218e+01	8.585952e+00	1.405474e+01	2.405474e+01	3.405474e+01	4.532208e+00	9.564583e-01	1.789592e+00	4.289296e+00	8.823522e-01	7.341399e-01	1.405374e+01	4.053744e+00	-2.606058e+00	-9.272724e+00	-5.939391e+00	4.054213e+00	4.779947e-02	3.638867e-12	2.355516e-02	1.177758e-02	1.177758e-02	1.000000e+00	3.340198e-01	1.670099e-01	1.670099e-01	1.000000e+00	4.779947e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.053744e-01	-6.659802e-01	3.340198e-01	2.355516e-02	1.000000e+00	3.575749e-01	4.053744e-01	-1.000000e+00	-1.000000e+00	-4.053744e-01	-4.053744e-01	-4.053744e-01
1.081420097034425e-02	1.000000e+01	1.314193e+01	8.948802e+00	1.419117e+01	2.419117e+01	3.419117e+01	4.758632e+00	1.136354e+00	1.969462e+00	4.469116e+00	1.049848e+00	8.768350e-01	1.419017e+01	4.190170e+00	-2.466497e+00	-9.133164e+00	-5.799831e+00	4.190741e+00	5.678913e-02	3.638867e-12	2.789459e-02	1.394730e-02	1.394730e-02	1.000000e+00	3.343332e-01	1.671666e-01	1.671666e-01	1.000000e+00	5.678913e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.190170e-01	-6.656668e-01	3.343332e-01	2.789459e-02	1.000000e+00	3.622279e-01	4.190170e-01	-1.000000e+00	-1.000000e+00	-4.190170e-01	-4.190170e-01	-4.190170e-01
1.276732597034425e-02	1.000000e+01	1.359442e+01	9.277279e+00	1.431476e+01	2.431475e+01	3.431476e+01	4.963523e+00	1.298844e+00	2.131923e+00	4.631518e+00	1.201759e+00	1.007589e+00	1.431376e+01	4.313756e+00	-2.339328e+00	-9.005995e+00	-5.672661e+00	4.314446e+00	6.490770e-02	3.638867e-12	3.177626e-02	1.588813e-02	1.588813e-02	1.000000e+00	3.346916e-01	1.673458e-01	1.673458e-01	1.000000e+00	6.490770e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.313756e-01	-6.653084e-01	3.346916e-01	3.177626e-02	1.000000e+00	3.664679e-01	4.313756e-01	-1.000000e+00	-1.000000e+00	-4.313756e-01	-4.313756e-01	-4.313756e-01
1.472045097034425e-02	1.000000e+01	1.399284e+01	9.566443e+00	1.442364e+01	2.442364e+01	3.442364e+01	5.143802e+00	1.441496e+00	2.274542e+00	4.774072e+00	1.335795e+00	1.124393e+00	1.442264e+01	4.422642e+00	-2.226483e+00	-8.893148e+00	-5.559816e+00	4.423466e+00	7.203360e-02	3.638867e-12	3.514304e-02	1.757152e-02	1.757152e-02	1.000000e+00	3.350875e-01	1.675438e-01	1.675438e-01	1.000000e+00	7.203360e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.422642e-01	-6.649125e-01	3.350875e-01	3.514304e-02	1.000000e+00	3.702306e-01	4.422642e-01	-1.000000e+00	-1.000000e+00	-4.422642e-01	-4.422642e-01	-4.422642e-01
1.667357597034425e-02	1.000000e+01	1.433121e+01	9.811949e+00	1.451619e+01	2.451619e+01	3.451619e+01	5.296761e+00	1.562174e+00	2.395185e+00	4.894643e+00	1.449933e+00	1.225450e+00	1.451519e+01	4.515188e+00	-2.129681e+00	-8.796348e+00	-5.463015e+00	4.516159e+00	7.806017e-02	3.638867e-12	3.794554e-02	1.897277e-02	1.897277e-02	1.000000e+00	3.355131e-01	1.677565e-01	1.677565e-01	1.000000e+00	7.806017e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.515188e-01	-6.644869e-01	3.355131e-01	3.794554e-02	1.000000e+00	3.734586e-01	4.515188e-01	-1.000000e+00	-1.000000e+00	-4.515188e-01	-4.515188e-01	-4.515188e-01
1.862670097034425e-02	1.000000e+01	1.460444e+01	1.001010e+01	1.459100e+01	2.459100e+01	3.459100e+01	5.420102e+00	1.659074e+00	2.492046e+00	4.991428e+00	1.542449e+00	1.309200e+00	1.459000e+01	4.590001e+00	-2.050400e+00	-8.717067e+00	-5.383733e+00	4.591129e+00	8.289730e-02	3.638867e-12	4.014280e-02	2.007140e-02	2.007140e-02	1.000000e+00	3.359600e-01	1.679800e-01	1.679800e-01	1.000000e+00	8.289730e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.590001e-01	-6.640401e-01	3.359600e-01	4.014280e-02	1.000000e+00	3.761028e-01	4.590001e-01	-1.000000e+00	-1.000000e+00	-4.590001e-01	-4.590001e-01	-4.590001e-01
2.057982597034425e-02	1.000000e+01	1.480840e+01	1.015793e+01	1.464695e+01	2.464695e+01	3.464695e+01	5.511974e+00	1.730748e+00	2.563680e+00	5.062983e+00	1.611947e+00	1.374346e+00	1.464595e+01	4.645953e+00	-1.989850e+00	-8.656517e+00	-5.323184e+00	4.647247e+00	8.647271e-02	3.638867e-12	4.170293e-02	2.085147e-02	2.085147e-02	1.000000e+00	3.364197e-01	1.682098e-01	1.682098e-01	1.000000e+00	8.647271e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.645953e-01	-6.635804e-01	3.364197e-01	4.170293e-02	1.000000e+00	3.781226e-01	4.645953e-01	-1.000000e+00	-1.000000e+00	-4.645953e-01	-4.645953e-01	-4.645953e-01
2.253295097034425e-02	1.000000e+01	1.494005e+01	1.025320e+01	1.468320e+01	2.468320e+01	3.468320e+01	5.570998e+00	1.776127e+00	2.609018e+00	5.108238e+00	1.657375e+00	1.419873e+00	1.468220e+01	4.682202e+00	-1.948963e+00	-8.615629e+00	-5.282296e+00	4.683667e+00	8.873310e-02	3.638867e-12	4.260358e-02	2.130179e-02	2.130179e-02	1.000000e+00	3.368835e-01	1.684418e-01	1.684418e-01	1.000000e+00	8.873310e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.682202e-01	-6.631165e-01	3.368835e-01	4.260358e-02	1.000000e+00	3.794871e-01	4.682202e-01	-1.000000e+00	-1.000000e+00	-4.682202e-01	-4.682202e-01	-4.682202e-01
2.448607597034425e-02	1.000000e+01	1.499739e+01	1.029449e+01	1.469920e+01	2.469920e+01	3.469920e+01	5.596290e+00	1.794538e+00	2.627388e+00	5.126524e+00	1.678045e+00	1.445058e+00	1.469820e+01	4.698201e+00	-1.928370e+00	-8.595037e+00	-5.261704e+00	4.699840e+00	8.964494e-02	3.638867e-12	4.283229e-02	2.141614e-02	2.141614e-02	1.000000e+00	3.373429e-01	1.686714e-01	1.686714e-01	1.000000e+00	8.964494e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.698201e-01	-6.626571e-01	3.373429e-01	4.283229e-02	1.000000e+00	3.801751e-01	4.698201e-01	-1.000000e+00	-1.000000e+00	-4.698201e-01	-4.698201e-01	-4.698201e-01
2.643920097034425e-02	1.000000e+01	1.497957e+01	1.028118e+01	1.469471e+01	2.469471e+01	3.469471e+01	5.587471e+00	1.785713e+00	2.618521e+00	5.117574e+00	1.673639e+00	1.449490e+00	1.469371e+01	4.693707e+00	-1.928401e+00	-8.595068e+00	-5.261734e+00	4.695521e+00	8.919495e-02	3.638867e-12	4.238664e-02	2.119332e-02	2.119332e-02	1.000000e+00	3.377891e-01	1.688946e-01	1.688946e-01	1.000000e+00	8.919495e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.693707e-01	-6.622108e-01	3.377891e-01	4.238664e-02	1.000000e+00	3.801758e-01	4.693707e-01	-1.000000e+00	-1.000000e+00	-4.693707e-01	-4.693707e-01	-4.693707e-01
2.839232597034425e-02	1.000000e+01	1.488685e+01	1.021347e+01	1.466979e+01	2.466979e+01	3.466979e+01	5.544678e+00	1.749793e+00	2.582560e+00	5.081532e+00	1.644218e+00	1.433069e+00	1.466879e+01	4.668788e+00	-1.949072e+00	-8.615738e+00	-5.282405e+00	4.670774e+00	8.739033e-02	3.638867e-12	4.127437e-02	2.063718e-02	2.063718e-02	1.000000e+00	3.382141e-01	1.691070e-01	1.691070e-01	1.000000e+00	8.739033e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.668788e-01	-6.617860e-01	3.382141e-01	4.127437e-02	1.000000e+00	3.794884e-01	4.668788e-01	-1.000000e+00	-1.000000e+00	-4.668788e-01	-4.668788e-01	-4.668788e-01
3.034545097034425e-02	1.000000e+01	1.472063e+01	1.009237e+01	1.462481e+01	2.462481e+01	3.462482e+01	5.468556e+00	1.687327e+00	2.520055e+00	5.018947e+00	1.590221e+00	1.396010e+00	1.462382e+01	4.623816e+00	-1.990087e+00	-8.656754e+00	-5.323421e+00	4.625970e+00	8.425864e-02	3.638867e-12	3.951316e-02	1.975658e-02	1.975658e-02	1.000000e+00	3.386098e-01	1.693049e-01	1.693049e-01	1.000000e+00	8.425864e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.623815e-01	-6.613902e-01	3.386098e-01	3.951316e-02	1.000000e+00	3.781229e-01	4.623815e-01	-1.000000e+00	-1.000000e+00	-4.623815e-01	-4.623815e-01	-4.623815e-01
3.229857597034425e-02	1.000000e+01	1.448340e+01	9.919719e+00	1.456046e+01	2.456046e+01	3.456047e+01	5.360254e+00	1.599262e+00	2.431952e+00	4.930770e+00	1.512455e+00	1.338840e+00	1.455947e+01	4.559465e+00	-2.050848e+00	-8.717514e+00	-5.384181e+00	4.561780e+00	7.984738e-02	3.638867e-12	3.713044e-02	1.856522e-02	1.856522e-02	1.000000e+00	3.389687e-01	1.694843e-01	1.694843e-01	1.000000e+00	7.984738e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.559465e-01	-6.610313e-01	3.389687e-01	3.713044e-02	1.000000e+00	3.760991e-01	4.559465e-01	-1.000000e+00	-1.000000e+00	-4.559465e-01	-4.559465e-01	-4.559465e-01
3.425170097034425e-02	1.000000e+01	1.417874e+01	9.698107e+00	1.447771e+01	2.447770e+01	3.447770e+01	5.221403e+00	1.486931e+00	2.319586e+00	4.818334e+00	1.412084e+00	1.262388e+00	1.447670e+01	4.476705e+00	-2.130454e+00	-8.797121e+00	-5.463787e+00	4.479170e+00	7.422329e-02	3.638867e-12	3.416298e-02	1.708149e-02	1.708149e-02	1.000000e+00	3.392842e-01	1.696421e-01	1.696421e-01	1.000000e+00	7.422329e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.476704e-01	-6.607158e-01	3.392842e-01	3.416298e-02	1.000000e+00	3.734471e-01	4.476704e-01	-1.000000e+00	-1.000000e+00	-4.476704e-01	-4.476704e-01	-4.476704e-01
3.620482597034425e-02	1.000000e+01	1.381123e+01	9.430869e+00	1.437778e+01	2.437778e+01	3.437778e+01	5.054093e+00	1.352031e+00	2.184654e+00	4.683339e+00	1.290612e+00	1.167776e+00	1.437678e+01	4.376776e+00	-2.227724e+00	-8.894391e+00	-5.561058e+00	4.379380e+00	6.747135e-02	3.638867e-12	3.065627e-02	1.532813e-02	1.532813e-02	1.000000e+00	3.395500e-01	1.697750e-01	1.697750e-01	1.000000e+00	6.747135e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.376776e-01	-6.604500e-01	3.395500e-01	3.065627e-02	1.000000e+00	3.702062e-01	4.376776e-01	-1.000000e+00	-1.000000e+00	-4.376776e-01	-4.376776e-01	-4.376776e-01
3.815795097034425e-02	1.000000e+01	1.338639e+01	9.122026e+00	1.426218e+01	2.426218e+01	3.426218e+01	4.860845e+00	1.196597e+00	2.029193e+00	4.527821e+00	1.149864e+00	1.056399e+00	1.426118e+01	4.261182e+00	-2.341210e+00	-9.007876e+00	-5.674543e+00	4.263910e+00	5.969345e-02	3.638867e-12	2.666391e-02	1.333195e-02	1.333195e-02	1.000000e+00	3.397608e-01	1.698804e-01	1.698804e-01	1.000000e+00	5.969345e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.261182e-01	-6.602392e-01	3.397608e-01	2.666391e-02	1.000000e+00	3.664247e-01	4.261182e-01	-1.000000e+00	-1.000000e+00	-4.261182e-01	-4.261182e-01	-4.261182e-01
